# GSpot Codec Database for GSpot v2.7
# rev 2.7   Feb 18, 2007
#
[video codecs]
{30323449-0000-0010-8000-00AA00389B71}	I420	MEDIASUBTYPE_I420	-
{34344149-0000-0010-8000-00AA00389B71}	IA44	MEDIASUBTYPE_IA44	-
{00000003-0000-0010-8000-00AA00389B71}	FLOAT	MEDIASUBTYPE_IEEE_FLOAT	-
{39304649-0000-0010-8000-00AA00389B71}	IF09	MEDIASUBTYPE_IF09	-
{47504A49-0000-0010-8000-00AA00389B71}	IJPG	MEDIASUBTYPE_IJPG	-
{56555949-0000-0010-8000-00AA00389B71}	IYUV	MEDIASUBTYPE_IYUV	-
{6E8D4A22-310C-11D0-B79A-00AA003767A7}	LINE21	MEDIASUBTYPE_Line21_BytePair	-
{6E8D4A23-310C-11D0-B79A-00AA003767A7}	LINE21	MEDIASUBTYPE_Line21_GOPPacket	-
{6E8D4A24-310C-11D0-B79A-00AA003767A7}	LINE21	MEDIASUBTYPE_Line21_VBIRawData	-
{4656444D-0000-0010-8000-00AA00389B71}	MDVF	MEDIASUBTYPE_MDVF	-
{47504A4D-0000-0010-8000-00AA00389B71}	MJPG	MEDIASUBTYPE_MJPG	-
{E436EB87-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1Audio	-
{00000050-0000-0010-8000-00AA00389B71}	MPEG1	MEDIASUBTYPE_MPEG1AudioPayload	-
{E436EB80-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1Packet	-
{E436EB81-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1Payload	-
{E436EB84-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1System	-
{E436EB86-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1Video	-
{E436EB85-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIASUBTYPE_MPEG1VideoCD	-
{E06D802B-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	MEDIASUBTYPE_MPEG2_AUDIO	-
{E06D8022-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	MEDIASUBTYPE_MPEG2_PROGRAM	-
{E06D8023-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	MEDIASUBTYPE_MPEG2_TRANSPORT	-
{138AA9A4-1EE2-4C5B-988E-19ABFDBC8A11}	MPEG2	MEDIASUBTYPE_MPEG2_TRANSPORT_STRIDE	-
{E06D8026-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	MEDIASUBTYPE_MPEG2_VIDEO	-
{E436EB8E-524F-11CE-9F53-0020AF0BA770}	None	MEDIASUBTYPE_None	-
{E436EB7F-524F-11CE-9F53-0020AF0BA770}	OvrLay	MEDIASUBTYPE_Overlay	-
{00000001-0000-0010-8000-00AA00389B71}	PCM	MEDIASUBTYPE_PCM	-
{E436EB8A-524F-11CE-9F53-0020AF0BA770}	PCM	MEDIASUBTYPE_PCMAudio_Obsolete	-
{6D756C50-0000-0010-8000-00AA00389B71}	Plum	MEDIASUBTYPE_Plum	-
{6765706A-0000-0010-8000-00AA00389B71}	QTJpeg	MEDIASUBTYPE_QTJpeg	-
{E436EB89-524F-11CE-9F53-0020AF0BA770}	QTMov	MEDIASUBTYPE_QTMovie	-
{20656C72-0000-0010-8000-00AA00389B71}	QTRle	MEDIASUBTYPE_QTRle	-
{617A7072-0000-0010-8000-00AA00389B71}	QTRpza	MEDIASUBTYPE_QTRpza	-
{20636D73-0000-0010-8000-00AA00389B71}	QTSmc	MEDIASUBTYPE_QTSmc	-
{00000240-0000-0010-8000-00AA00389B71}	SPORT	MEDIASUBTYPE_RAW_SPORT	-
{E436EB78-524F-11CE-9F53-0020AF0BA770}	RGB1	MEDIASUBTYPE_RGB1	-
{36315237-0000-0010-8000-00AA00389B71}	RGB16	MEDIASUBTYPE_RGB16_D3D_DX7_RT	-
{E436EB7D-524F-11CE-9F53-0020AF0BA770}	RGB24	MEDIASUBTYPE_RGB24	-
{E436EB7E-524F-11CE-9F53-0020AF0BA770}	RGB32	MEDIASUBTYPE_RGB32	-
{32335237-0000-0010-8000-00AA00389B71}	RGB32	MEDIASUBTYPE_RGB32_D3D_DX7_RT	-
{E436EB79-524F-11CE-9F53-0020AF0BA770}	RGB4	MEDIASUBTYPE_RGB4	-
{E436EB7C-524F-11CE-9F53-0020AF0BA770}	RGB555	MEDIASUBTYPE_RGB555	-
{E436EB7B-524F-11CE-9F53-0020AF0BA770}	RGB565	MEDIASUBTYPE_RGB565	-
{E436EB7A-524F-11CE-9F53-0020AF0BA770}	RGB8	MEDIASUBTYPE_RGB8	-
{E06D8034-DB46-11CF-B4D1-00805F6CBBEA}	SDDS	MEDIASUBTYPE_SDDS	-
{00000241-0000-0010-8000-00AA00389B71}	SPDIF	MEDIASUBTYPE_SPDIF_TAG_241h	-
{F72A76E3-EB0A-11D0-ACE4-0000C0CC16BA}	TELTXT	MEDIASUBTYPE_TELETEXT	-
{4A4D5654-0000-0010-8000-00AA00389B71}	TVMJ	MEDIASUBTYPE_TVMJ	-
{59565955-0000-0010-8000-00AA00389B71}	UYVY	MEDIASUBTYPE_UYVY	-
{1D4A45F2-E5F6-4B44-8388-F0AE5C0E0C37}	VidImg	MEDIASUBTYPE_VIDEOIMAGE	-
{5A9B6A41-1A22-11D1-BAD9-00609744111A}	VPVBI	MEDIASUBTYPE_VPVBI	-
{5A9B6A40-1A22-11D1-BAD9-00609744111A}	VPVid	MEDIASUBTYPE_VPVideo	-
{454B4157-0000-0010-8000-00AA00389B71}	WAKE	MEDIASUBTYPE_WAKE	-
{E436EB8B-524F-11CE-9F53-0020AF0BA770}	WAVE	MEDIASUBTYPE_WAVE	-
{31313259-0000-0010-8000-00AA00389B71}	Y211	MEDIASUBTYPE_Y211	-
{31313459-0000-0010-8000-00AA00389B71}	Y411	MEDIASUBTYPE_Y411	-
{50313459-0000-0010-8000-00AA00389B71}	Y41P	MEDIASUBTYPE_Y41P	-
{32595559-0000-0010-8000-00AA00389B71}	YUY2	MEDIASUBTYPE_YUY2	-
{56595559-0000-0010-8000-00AA00389B71}	YUYV	MEDIASUBTYPE_YUYV	-
{32315659-0000-0010-8000-00AA00389B71}	YV12	MEDIASUBTYPE_YV12	-
{39555659-0000-0010-8000-00AA00389B71}	YVU9	MEDIASUBTYPE_YVU9	-
{55595659-0000-0010-8000-00AA00389B71}	YVYU	MEDIASUBTYPE_YVYU	-
{0482DEE1-7817-11CF-8A03-00AA006ECB65}	Analog	MEDIATYPE_AnalogAudio	-
{0482DDE1-7817-11CF-8A03-00AA006ECB65}	Analog	MEDIATYPE_AnalogVideo	-
{73647561-0000-0010-8000-00AA00389B71}	Audio	MEDIATYPE_Audio	-
{670AEA80-3A82-11D0-B79B-00AA003767A7}	LINE21	MEDIATYPE_AUXLine21Data	-
{ED0B916A-044D-11D1-AA78-00C04FC31D60}	Crypt	MEDIATYPE_DVD_ENCRYPTED_PACK	-
{E06D802E-DB46-11CF-B4D1-00805F6CBBEA}	DVDNav	MEDIATYPE_DVD_NAVIGATION	-
{656C6966-0000-0010-8000-00AA00389B71}	File	MEDIATYPE_File	-
{73766169-0000-0010-8000-00AA00389B71}	ILeave	MEDIATYPE_Interleaved	-
{74726C6D-0000-0010-8000-00AA00389B71}	LMRT	MEDIATYPE_LMRT	-
{7364696D-0000-0010-8000-00AA00389B71}	MIDI	MEDIATYPE_Midi	-
{E436EB82-524F-11CE-9F53-0020AF0BA770}	MPEG1	MEDIATYPE_MPEG1SystemStream	-
{36523B13-8EE5-11D1-8CA3-0060B057664A}	MPEG2	MEDIATYPE_MPEG2_PACK	-
{E06D8020-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	MEDIATYPE_MPEG2_PES	-
{73636D64-0000-0010-8000-00AA00389B71}	Script	MEDIATYPE_ScriptCommand	-
{E436EB83-524F-11CE-9F53-0020AF0BA770}	Stream	MEDIATYPE_Stream	-
{73747874-0000-0010-8000-00AA00389B71}	Text	MEDIATYPE_Text	-
{0482DEE3-7817-11CF-8A03-00AA006ECB65}	Time	MEDIATYPE_Timecode	-
{18056900-C406-11D0-A520-000000000000}	Secret	MEDIATYPE_WM9_ASF_Undocumented	-
{3725B2E0-5B4E-11CF-A8FD-00805F5C442B}	Secret	MEDIATYPE_WM9_ASF_Undocumented	-
{BC19EFC0-5B4D-11CF-A8FD-00805F5C442B}	Stream	ASF_Video_Media	-
{B61BE100-5B4E-11CF-A8FD-00805F5C442B}	JFIF	ASF_JFIF_Media	-
{63F8AA94-E2B9-11D0-ADF6-00C04FB66DAD}	Secret	MEDIATYPE_WM9_ASF_Undocumented	-
{736C7275-0000-0010-8000-00AA00389B71}	URL	MEDIATYPE_URL_STREAM	-
{F72A76E1-EB0A-11D0-ACE4-0000C0CC16BA}	VBI	MEDIATYPE_VBI	-
{73646976-0000-0010-8000-00AA00389B71}	Video	MEDIATYPE_Video	-
{FB6C4283-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_ANALOGVIDEOIN	-
{FB6C4281-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_CAPTURE	-
{FB6C4289-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_CC	-
{FB6C4287-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_EDS	-
{FB6C4286-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_NABTS	-
{FB6C4282-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_PREVIEW	-
{FB6C428A-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_STILL	-
{FB6C4288-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_TELETEXT	-
{FB6C428B-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_TIMECODE	-
{FB6C4284-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_VBI	-
{FB6C4285-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_VIDEOPORT	-
{FB6C428C-0353-11D1-905F-0000C0CC16BA}		PIN_CATEGORY_VIDEOPORT_VBI	-
{7B785571-8C82-11CF-BC0C-00AA00AC74F6}		TIME_FORMAT_BYTE	-
{7B785573-8C82-11CF-BC0C-00AA00AC74F6}		TIME_FORMAT_FIELD	-
{7B785570-8C82-11CF-BC0C-00AA00AC74F6}		TIME_FORMAT_FRAME	-
{7B785574-8C82-11CF-BC0C-00AA00AC74F6}		TIME_FORMAT_MEDIA_TIME	-
{00000000-0000-0000-0000-000000000000}		TIME_FORMAT_NONE	-
{7B785572-8C82-11CF-BC0C-00AA00AC74F6}		TIME_FORMAT_SAMPLE	-
{E06D80E3-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	WMFORMAT_MPEG2Video	-
{5C8510F2-DEBE-4CA7-BBA5-F07A104F8DFF}	Script	WMFORMAT_Script	-
{05589F80-C356-11CE-BF01-00AA0055595A}	VidInf	WMFORMAT_VideoInfo	-
{05589F81-C356-11CE-BF01-00AA0055595A}	Wave	WMFORMAT_WaveFormatEx	-
{DA1E6B13-8359-4050-B398-388E965BF00C}	Web	WMFORMAT_WebStream	-
{00000130-0000-0010-8000-00AA00389B71}	ACELP	WMMEDIASUBTYPE_ACELPnet	-
{00000000-0000-0010-8000-00AA00389B71}	Base	WMMEDIASUBTYPE_Base	-
{00000009-0000-0010-8000-00AA00389B71}	DRM	WMMEDIASUBTYPE_DRM	-
{30323449-0000-0010-8000-00AA00389B71}	I420	WMMEDIASUBTYPE_I420	-
{56555949-0000-0010-8000-00AA00389B71}	IYUV	WMMEDIASUBTYPE_IYUV	-
{00000050-0000-0010-8000-00AA00389B71}	MP3	WMMEDIASUBTYPE_MP3	-
{3334504D-0000-0010-8000-00AA00389B71}	MP43	WMMEDIASUBTYPE_MP43	-
{5334504D-0000-0010-8000-00AA00389B71}	MP4S	WMMEDIASUBTYPE_MP4S	-
{E06D8026-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	WMMEDIASUBTYPE_MPEG2_VIDEO	-
{3153534D-0000-0010-8000-00AA00389B71}	MSS1	WMMEDIASUBTYPE_MSS1	-
{3253534D-0000-0010-8000-00AA00389B71}	MSS2	WMMEDIASUBTYPE_MSS2	-
{00000001-0000-0010-8000-00AA00389B71}	PCM	WMMEDIASUBTYPE_PCM	-
{E436EB78-524F-11CE-9F53-0020AF0BA770}	RGB1	WMMEDIASUBTYPE_RGB1	-
{E436EB7D-524F-11CE-9F53-0020AF0BA770}	RGB24	WMMEDIASUBTYPE_RGB24	-
{E436EB7E-524F-11CE-9F53-0020AF0BA770}	RGB32	WMMEDIASUBTYPE_RGB32	-
{E436EB79-524F-11CE-9F53-0020AF0BA770}	RGB4	WMMEDIASUBTYPE_RGB4	-
{E436EB7C-524F-11CE-9F53-0020AF0BA770}	RGB555	WMMEDIASUBTYPE_RGB555	-
{E436EB7B-524F-11CE-9F53-0020AF0BA770}	RGB565	WMMEDIASUBTYPE_RGB565	-
{E436EB7A-524F-11CE-9F53-0020AF0BA770}	RGB8	WMMEDIASUBTYPE_RGB8	-
{59565955-0000-0010-8000-00AA00389B71}	UYVY	WMMEDIASUBTYPE_UYVY	-
{776257D4-C627-41CB-8F81-7AC7FF1C40CC}	Web	WMMEDIASUBTYPE_WebStream	-
{00000163-0000-0010-8000-00AA00389B71}	WMLoss	WMMEDIASUBTYPE_WMAudio_Lossless	-
{00000161-0000-0010-8000-00AA00389B71}	WMAV2	WMMEDIASUBTYPE_WMAudioV2	-
{00000162-0000-0010-8000-00AA00389B71}	WMAV9	WMMEDIASUBTYPE_WMAudioV9	-
{0000000A-0000-0010-8000-00AA00389B71}	WMSP1	WMMEDIASUBTYPE_WMSP1	-
{31564D57-0000-0010-8000-00AA00389B71}	WMV1	WMMEDIASUBTYPE_WMV1	-
{32564D57-0000-0010-8000-00AA00389B71}	WMV2	WMMEDIASUBTYPE_WMV2	-
{33564D57-0000-0010-8000-00AA00389B71}	WMV3	WMMEDIASUBTYPE_WMV3	-
{50564D57-0000-0010-8000-00AA00389B71}	WMVP	WMMEDIASUBTYPE_WMVP	-
{32595559-0000-0010-8000-00AA00389B71}	YUY2	WMMEDIASUBTYPE_YUY2	-
{32315659-0000-0010-8000-00AA00389B71}	YV12	WMMEDIASUBTYPE_YV12	-
{39555659-0000-0010-8000-00AA00389B71}	YVU9	WMMEDIASUBTYPE_YVU9	-
{55595659-0000-0010-8000-00AA00389B71}	YVYU	WMMEDIASUBTYPE_YVYU	-
{73647561-0000-0010-8000-00AA00389B71}	Audio	WMMEDIATYPE_Audio	-
{D9E47579-930E-4427-ADFC-AD80F290E470}	File	WMMEDIATYPE_FileTransfer	-
{34A50FD8-8AA5-4386-81FE-A0EFE0488E31}	Image	WMMEDIATYPE_Image	-
{73636D64-0000-0010-8000-00AA00389B71}	Script	WMMEDIATYPE_Script	-
{9BBA1EA7-5AB2-4829-BA57-0940209BCF3E}	Text	WMMEDIATYPE_Text	-
{73646976-0000-0010-8000-00AA00389B71}	Video	WMMEDIATYPE_Video	-
{82F38A70-C29F-11D1-97AD-00A0C95EA850}		WMSCRIPTTYPE_TwoStrings	-
{F07E245F-5A1F-4D1E-8BFF-DC31D84A55AB}	Ogg	CLSID_OggSplitter	-
{078C3DAA-9E58-4D42-9E1C-7C8EE79539C5}	Ogg	CLSID_OggSplitPropPage	-
{8CAE96B7-85B1-4605-B23C-17FF5262B296}	Ogg	CLSID_OggMux	-
{AB97AFC3-D08E-4E2D-98E0-AEE6D4634BA4}	Ogg	CLSID_OggMuxPropPage	-
{889EF574-0656-4B52-9091-072E52BB1B80}	Vorbis	CLSID_VorbisEnc	-
{C5379125-FD36-4277-A7CD-FAB469EF3A2F}	Vorbis	CLSID_VorbisEncPropPage	-
{02391F44-2767-4E6A-A484-9B47B506F3A4}	Vorbis	CLSID_VorbisDec	-
{77983549-FFDA-4A88-B48F-B924E8D1F01C}	Ogg	CLSID_OggDSAboutPage	-
{D2855FA9-61A7-4DB0-B979-71F297C17A04}	Ogg	MEDIASUBTYPE_Ogg	-
{CDDCA2D5-6D75-4F98-840E-737BEDD5C63B}	Vorbis	MEDIASUBTYPE_Vorbis	-
{6BDDFA7E-9F22-46A9-AB5E-884EFF294D9F}	Vorbis	FORMAT_VorbisFormat	-
{726D6173-0000-0010-8000-00AA00389B71}	AMR	MEDIASUBTYPE_AMR	-
{20524D41-0000-0010-8000-00AA00389B71}	AMR	MEDIASUBTYPE_AMR	-
{000000FE-0000-0010-8000-00AA00389B71}	AMR	MEDIASUBTYPE_AMR	-
{75B22630-668E-11CF-A6D9-00AA0062CE6C}	-	ASF_Header_Object	-
{75B22636-668E-11CF-A6D9-00AA0062CE6C}	-	ASF_Data_Object	-
{33000890-E5B1-11CF-89F4-00A0C90349CB}	-	ASF_Simple_Index_Object	-
{D6E229D3-35DA-11D1-9034-00A0C90349BE}	-	ASF_Index_Object	-
{FEB103F8-12AD-4C64-840F-2A1D2F7AD48C}	-	ASF_Media_Object_Index_Object	-
{3CB73FD0-0C4A-4803-953D-EDF7B6228F0C}	-	ASF_Timecode_Index_Object	-
{8CABDCA1-A947-11CF-8EE4-00C00C205365}	-	ASF_File_Properties_Object	-
{B7DC0791-A9B7-11CF-8EE6-00C00C205365}	-	ASF_Stream_Properties_Object	-
{5FBF03B5-A92E-11CF-8EE3-00C00C205365}	-	ASF_Header_Extension_Object	-
{86D15240-311D-11D0-A3A4-00A0C90348F6}	-	ASF_Codec_List_Object	-
{1EFB1A30-0B62-11D0-A39B-00A0C90348F6}	-	ASF_Script_Command_Object	-
{F487CD01-A951-11CF-8EE6-00C00C205365}	-	ASF_Marker_Object	-
{D6E229DC-35DA-11D1-9034-00A0C90349BE}	-	ASF_Bitrate_Mutual_Exclusion_Object	-
{75B22635-668E-11CF-A6D9-00AA0062CE6C}	-	ASF_Error_Correction_Object	-
{75B22633-668E-11CF-A6D9-00AA0062CE6C}	-	ASF_Content_Description_Object	-
{D2D0A440-E307-11D2-97F0-00A0C95EA850}	-	ASF_Extended_Content_Description_Object	-
{2211B3FA-BD23-11D2-B4B7-00A0C955FC6E}	-	ASF_Content_Branding_Object	-
{7BF875CE-468D-11D1-8D82-006097C9A2B2}	-	ASF_Stream_Bitrate_Properties_Object	-
{2211B3FB-BD23-11D2-B4B7-00A0C955FC6E}	-	ASF_Content_Encryption_Object	-
{298AE614-2622-4C17-B935-DAE07EE9289C}	-	ASF_Extended_Content_Encryption_Object	-
{2211B3FC-BD23-11D2-B4B7-00A0C955FC6E}	-	ASF_Digital_Signature_Object	-
{1806D474-CADF-4509-A4BA-9AABCB96AAE8}	-	ASF_Padding_Object	-
{14E6A5CB-C672-4332-8399-A96952065B5A}	-	ASF_Extended_Stream_Properties_Object	-
{A08649CF-4775-4670-8A16-6E35357566CD}	-	ASF_Advanced_Mutual_Exclusion_Object	-
{D1465A40-5A79-4338-B71B-E36B8FD6C249}	-	ASF_Group_Mutual_Exclusion_Object	-
{D4FED15B-88D3-454F-81F0-ED5C45999E24}	-	ASF_Stream_Prioritization_Object	-
{A69609E6-517B-11D2-B6AF-00C04FD908E9}	-	ASF_Bandwidth_Sharing_Object	-
{7C4346A9-EFE0-4BFC-B229-393EDE415C85}	-	ASF_Language_List_Object	-
{C5F8CBEA-5BAF-4877-8467-AA8C44FA4CCA}	-	ASF_Metadata_Object	-
{44231C94-9498-49D1-A141-1D134E457054}	-	ASF_Metadata_Library_Object	-
{D6E229DF-35DA-11D1-9034-00A0C90349BE}	-	ASF_Index_Parameters_Object	-
{6B203BAD-3F11-48E4-ACA8-D7613DE2CFA7}	-	ASF_Media_Object_Index_Parameters_Object	-
{F55E496D-9797-4B5D-8C8B-604DFE9BFB24}	-	ASF_Timecode_Index_Parameters_Object	-
{75B22630-668E-11CF-A6D9-00AA0062CE6C}	-	ASF_Compatibility_Object	-
{43058533-6981-49E6-9B74-AD12CB86D58C}	-	ASF_Advanced_Content_Encryption_Object	-
{F8699E40-5B4D-11CF-A8FD-00805F5C442B}	-	ASF_Audio_Media	-
{BC19EFC0-5B4D-11CF-A8FD-00805F5C442B}	-	ASF_Video_Media	-
{59DACFC0-59E6-11D0-A3AC-00A0C90348F6}	-	ASF_Command_Media	-
{B61BE100-5B4E-11CF-A8FD-00805F5C442B}	-	ASF_JFIF_Media	-
{35907DE0-E415-11CF-A917-00805F5C442B}	-	ASF_Degradable_JPEG_Media	-
{91BD222C-F21C-497A-8B6D-5AA86BFC0185}	-	ASF_File_Transfer_Media	-
{3AFB65E2-47EF-40F2-AC2C-70A90D71D343}	-	ASF_Binary_Media	-
{776257D4-C627-41CB-8F81-7AC7FF1C40CC}	-	ASF_Web_Stream_Media_Subtype	-
{DA1E6B13-8359-4050-B398-388E965BF00C}	-	ASF_Web_Stream_Format	-
{20FB5700-5B55-11CF-A8FD-00805F5C442B}	-	ASF_No_Error_Correction	-
{BFC3CD50-618F-11CF-8BB2-00AA00B4E220}	-	ASF_Audio_Spread	-
{ABD3D211-A9BA-11cf-8EE6-00C00C205365}	-	ASF_Reserved_1	-
{7A079BB6-DAA4-4e12-A5CA-91D38DC11A8D}	-	ASF_Content_Encryption_System_Windows_Media_DRM_Network_Devices	-
{86D15241-311D-11D0-A3A4-00A0C90348F6}	-	ASF_Reserved_2	-
{4B1ACBE3-100B-11D0-A39B-00A0C90348F6}	-	ASF_Reserved_3	-
{4CFEDB20-75F6-11CF-9C0F-00A0C90349CB}	-	ASF_Reserved_4	-
{D6E22A00-35DA-11D1-9034-00A0C90349BE}	-	ASF_Mutex_Language	-
{D6E22A01-35DA-11D1-9034-00A0C90349BE}	-	ASF_Mutex_Bitrate	-
{D6E22A02-35DA-11D1-9034-00A0C90349BE}	-	ASF_Mutex_Unknown	-
{AF6060AA-5197-11D2-B6AF-00C04FD908E9}	-	ASF_Bandwidth_Sharing_Exclusive	-
{AF6060AB-5197-11D2-B6AF-00C04FD908E9}	-	ASF_Bandwidth_Sharing_Partial	-
{399595EC-8667-4E2D-8FDB-98814CE76C1E}	-	ASF_Payload_Extension_System_Timecode	-
{E165EC0E-19ED-45D7-B4A7-25CBD1E28E9B}	-	ASF_Payload_Extension_System_File_Name	-
{D590DC20-07BC-436C-9CF7-F3BBFBF1A4DC}	-	ASF_Payload_Extension_System_Content_Type	-
{1B1EE554-F9EA-4BC8-821A-376B74E4C4B8}	-	ASF_Payload_Extension_System_Pixel_Aspect_Ratio	-
{C6BD9450-867F-4907-83A3-C77921B733AD}	-	ASF_Payload_Extension_System_Sample_Duration	-
{6698B84E-0AFA-4330-AEB2-1C0A98D7A44D}	-	ASF_Payload_Extension_System_Encryption_Sample_ID	-
{00000000-0000-0000-0000-000000000000}		<end of table>	-

[userdata mapping]
DX50	DivX501b413	DivX 5.0.0	4-Mar-2002
DX50	DivX501b450	DivX 5.0.1	9-Apr-2002
DX50	DivX501b481	DivX 5.0.2	
DX50	DivX501b484	DivX 5.0.2	16-May-2002
DX50	DivX501b487	DivX 5.0.2	16-May-2002
DX50	DivX503b740	DivX 5.0.3	24-Jan-2002
DX50	DivX503b822	DivX 5.0.4	17-Apr-2003
DX50	DivX503b795	DivX 5.0.4 Beta 1 or 2 (Schizo)	
DX50	DivX503b804	DivX 5.0.4 Beta 3 (Schizo)	
DX50	DivX503b814	DivX 5.0.4 Beta 4 (Schizo)	
DX50	DivX503b830	DivX 5.0.5	24-Apr-2003
DX50	DivX503b696	DivX 5.0.5 Beta (Tahanea)	
DX50	DivX503b894	DivX 5.0.5 Kauehi	2-Jul-2003
DX50	DivX503b0985	DivX 5.1 (HD?)	Does it exist?
DX50	DivX503b959	DivX 5.1.0	2-Sep-2003
DX50	DivX503b922	DivX 5.1.0 Beta 1 (Manihi)	26-Jul-2003
DX50	DivX503b936	DivX 5.1.0 Beta 2 (Kaukura)	2-Aug-2003
DX50	DivX503b1031	DivX 5.1.1 (Maupiti)	19-Nov-2003
DX50	DivX503b1009	DivX 5.1.1 Beta 1	21-Oct-2003
DX50	DivX503b1025	DivX 5.1.1 Beta 2	
DX50	DivX503b1263	DivX 5.2.0	15-Jul-2004
DX50	DivX503b1272	DivX 5.2.0 (DrDivX105)	15-Jul-2004
DX50	DivX503b1338	DivX 5.2.1 (DrDivX106)	8-Sep-2004
DX50	DivX503b1328	DivX 5.2.1 (WaffleDay)	8-Sep-2004
DX50	DivX503b1307	DivX 5.2.1 Alpha	
DX50	DivX503b1314	DivX 5.2.1 Beta	
DX50	DivX503b1408	DivX 5.3.0 Plasma Alpha (CoreBurn)	
DX50	DivX503b1394	DivX 5.3.0 Plasma Alpha (Tritium)	
DX50	DivX503b1461	DivX 5.9 Fusion (HiggsBoson)	
DX50	DivX503b1528	DivX 5.9 Fusion (HiggsBoson)	23-Mar-2005
DX50	DivX503b1453	DivX 5.9 Fusion Beta (InertialConfinement)	
DX50	DivX503b1599	DivX 6 Helium	
DX50	DivX503b1612	DivX 6 Helium (GodFatherOfSoul)	15-Jun-2005
DX50	DivX503b1571	DivX 6.0.0	15-Jun-2005
DX50	DivX503b1594	DivX 6.0.0 (DivX Converter 1.0)	
DX50	DivX503b1697	DivX 6.0.3 Fusion (ThermonuclearFusion)	18-Oct-2005
DX50	DivX503b1786	DivX 6.1.0	12-Dec-2005
DX50	DivX503b1828	DivX 6.1.1	1-Feb-2006
DX50	DivX503b1910	DivX 6.2.0	11-Apr-2006
DX50	DivX503b1893	DivX 6.2.0 Beta 1	25-Mar-2006
DX50	DivX503b1913	DivX 6.2.1	
DX50	DivX503b1915	DivX 6.2.1 Patch 1 Beta	
DX50	DivX503b1920	DivX 6.2.2	26-Apr-2006
DX50	DivX503b1977	DivX 6.2.5	16-Jun-2006
DX50	DivX503b1988	DivX 6.2.5	
DX50	DivX503b2086	DivX 6.4.0	3-Oct-2006
DX50	DivX503b2081	DivX 6.4.0 Beta 1	27-Sep-2006
DX50	DivX503b1737	DivX He-3 (TwinTurbocharger)	
XVID	XviD0001	XviD Dev ver. 17-Oct-02	17-Oct-2002
XVID	XviD0002	XviD Dev ver. 30-Oct-02	30-Oct-2002
XVID	XviD0003	XviD Dev ver. 9-Dec-02	9-Dec-2002
XVID	XviD0004	XviD No such ver	
XVID	XviD0005	XviD Dev ver. 11-Jan-03	11-Jan-2003
XVID	XviD0006	XviD Dev ver. 12-Jan-03	12-Jan-2003
XVID	XviD0007	XviD Dev ver. 13-Jan-03	13-Jan-2003
XVID	XviD0008	XviD Dev ver. 14-Jan-03	14-Jan-2003
XVID	XviD0009	XviD Dev ver. 25-Mar-03	25-Mar-2003
XVID	XviD0010	XviD Dev ver. 9-Jun-03	9-Jun-2003
XVID	XviD0011	XviD Dev ver. 9-Jun-03	9-Jun-2003
XVID	XviD0012	XviD Dev ver. 11-Jun-03	11-Jun-2003
XVID	XviD0013	XviD Dev ver. 11-Jun-03	11-Jun-2003
XVID	XviD0014	XviD Dev ver. 28-Jun-03	28-Jun-2003
XVID	XviD0015	XviD Dev ver. 28-Jul-03	28-Jul-2003
XVID	XviD0016	XviD Dev ver. 28-Jul-03	28-Jul-2003
XVID	XviD0017	XviD Dev ver. 6-Aug-03	6-Aug-2003
XVID	XviD0018	XviD Dev ver. 4-Sep-03	4-Sep-2003
XVID	XviD0019	XviD Dev ver. 28-Sep-03	28-Sep-2003
XVID	XviD0020	XviD Dev ver. 9-Oct-03	9-Oct-2003
XVID	XviD0021	XviD 1.0 Beta 1 (Aloha)	29-Nov-2003
XVID	XviD0022	XviD 1.0 Beta 1.5	3-Dec-2003
XVID	XviD0023	XviD 1.0 Beta 2 (Ciao)	6-Dec-2003
XVID	XviD0024	XviD 1.0 Beta 2.5	18-Dec-2003
